locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	200154	201870	+	null	Stage V sporulation protein SpoVR/YcgB, involved in spore cortex formation	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	202034	203072	-	null	hypothetical protein	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	203341	204646	+	null	MFS transporter, MHS family, alpha-ketoglutarate permease	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	204694	204916	-	null	hypothetical protein	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	205060	206188	-	null	Glycosyltransferases involved in cell wall biogenesis	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	206400	206580	-	null	hypothetical protein	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	206635	207556	-	null	transcriptional regulator, LysR family	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	207736	209128	-	null	drug resistance transporter, EmrB/QacA subfamily	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	209409	210960	+	null	methyl-accepting chemotaxis sensory transducer with TarH sensor	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	211135	211573	-	null	alkylhydroperoxidase AhpD family core domain- containing protein	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	211803	212949	+	null	thioredoxin reductase (NADPH)	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	213023	213260	-	null	hypothetical protein	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	213639	214134	+	null	Predicted membrane protein	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	214157	215555	-	null	drug resistance transporter, EmrB/QacA subfamily	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	215787	215940	+	null	hypothetical protein	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	216133	216274	-	null	hypothetical protein	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	216743	219338	+	null	phosphatidylglycerol lysyltransferase	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	219334	220612	+	null	Type IV secretory pathway, VirJ component	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	221163	222837	+	null	amino acid adenylation domain-containing protein	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	222837	223098	+	null	Acyl carrier protein	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	223081	224998	+	null	Lysophospholipase	null	null
ASM38327v1_11	null	1	H281DRAFT_scaffold00011.11	225174	226197	+	null	threonine ammonia-lyase, biosynthetic, long form	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	27	81	-	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	350	1346	-	null	transcriptional regulator, LysR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	1542	3708	+	null	Uncharacterized membrane protein YccC	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	3847	4060	+	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	4212	5727	+	null	succinyl-CoA:acetate CoA-transferase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	5791	6046	-	null	Uncharacterized membrane protein YeaQ/YmgE, transglycosylase-associated protein family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	6416	6953	+	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	7028	8192	-	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	8592	8931	+	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	8942	9527	-	null	3-hydroxypropanoate dehydrogenase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	9698	10313	+	null	Alkylated DNA repair dioxygenase AlkB	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	10623	11610	+	null	monosaccharide ABC transporter substrate-binding protein, CUT2 family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	11853	13473	+	null	monosaccharide ABC transporter ATP-binding protein, CUT2 family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	13469	14513	+	null	monosaccharide ABC transporter membrane protein, CUT2 family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	14509	15607	+	null	monosaccharide ABC transporter membrane protein, CUT2 family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	15710	17012	-	null	Predicted arabinose efflux permease, MFS family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	17078	17858	-	null	Uncharacterized protein YcsI, UPF0317 family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	18036	18978	+	null	transcriptional regulator, LysR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	18990	19923	-	null	malonate decarboxylase epsilon subunit	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	19922	20630	-	null	phosphoribosyl-dephospho-CoA transferase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	20629	21445	-	null	malonate decarboxylase gamma subunit	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	21441	22329	-	null	malonate decarboxylase beta subunit	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	22325	22640	-	null	malonate decarboxylase delta subunit	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	22645	23608	-	null	triphosphoribosyl-dephospho-CoA synthase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	23607	25269	-	null	malonate decarboxylase alpha subunit	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	25277	26051	-	null	transcriptional regulator, GntR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	26220	27519	+	null	Predicted arabinose efflux permease, MFS family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	27591	28524	-	null	Threonine/homoserine efflux transporter RhtA	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	28626	29514	+	null	transcriptional regulator, LysR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	29559	31119	-	null	porin, OprB family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	31381	32065	+	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	32093	32930	+	null	N-hydroxyarylamine O-acetyltransferase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	33261	34122	+	null	amino acid ABC transporter substrate-binding protein, PAAT family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	34210	34933	+	null	amino acid ABC transporter membrane protein 1, PAAT family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	34946	35702	+	null	amino acid ABC transporter membrane protein 2, PAAT family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	35737	36529	+	null	amino acid ABC transporter ATP-binding protein, PAAT family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	36567	38244	+	null	histidine ammonia-lyase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	38367	39234	+	null	transcriptional regulator, GntR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	39301	40132	-	null	GntR family transcriptional regulator, histidine utilization repressor	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	40183	41047	-	null	amino acid ABC transporter ATP-binding protein, PAAT family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	41065	41728	-	null	amino acid ABC transporter membrane protein 2, PAAT family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	41747	42398	-	null	amino acid ABC transporter membrane protein 1, PAAT family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	42488	43316	-	null	amino acid ABC transporter substrate-binding protein, PAAT family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	43542	44517	+	null	Isopenicillin N synthase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	44545	45979	+	null	FAD/FMN-containing dehydrogenase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	45988	49399	-	null	cholesterol oxidase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	49592	50384	-	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	50724	52662	+	null	Signal transduction histidine kinase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	52815	53577	-	null	two component transcriptional regulator, LuxR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	53919	54072	-	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	54046	55051	-	null	cytochrome bd-I ubiquinol oxidase subunit 2 apoprotein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	55075	56488	-	null	cytochrome bd-I ubiquinol oxidase subunit 1 apoprotein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	57078	57921	+	null	uronate dehydrogenase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	57947	59246	+	null	MFS transporter, ACS family, hexuronate transporter	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	59574	61434	+	null	dihydroxyacid dehydratase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	61520	63524	-	null	Polygalacturonase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	63740	64634	-	null	2-hydroxy-3-oxopropionate reductase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	64698	65505	-	null	5-dehydro-4-deoxy-D-glucarate aldolase (EC 4.1.2.20)	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	65727	67335	+	null	NADP-dependent aldehyde dehydrogenase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	67464	68208	-	null	transcriptional regulator, GntR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	68371	69721	-	null	MFS transporter, ACS family, glucarate transporter	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	69904	70822	-	null	5-dehydro-4-deoxyglucarate dehydratase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	71055	72645	+	null	galactarate dehydratase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	72770	73613	+	null	uronate dehydrogenase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	73609	74563	+	null	gluconolactonase (EC 3.1.1.17)	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	74920	75211	+	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	75207	76203	+	null	tripartite ATP-independent transporter solute receptor, DctP family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	76356	76827	+	null	TRAP-type C4-dicarboxylate transport system, small permease component	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	76834	78187	+	null	TRAP transporter, DctM subunit	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	78266	79472	+	null	Outer membrane protein (porin)	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	79582	79774	-	null	4-oxalocrotonate tautomerase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	79898	80675	-	null	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	80729	81593	-	null	urea transporter	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	81840	82395	+	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	82369	83314	-	null	Pimeloyl-ACP methyl ester carboxylesterase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	83310	84192	-	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	84262	85171	-	null	Short-chain dehydrogenase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	85220	86816	-	null	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	86975	87833	-	null	transcriptional regulator, MerR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	87892	88501	-	null	phosphinothricin acetyltransferase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	88628	89516	-	null	Permease of the drug/metabolite transporter (DMT) superfamily	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	89629	91072	+	null	transcriptional regulator, GntR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	91124	92198	-	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	92256	93306	-	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	93657	95241	-	null	drug resistance transporter, EmrB/QacA subfamily	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	95315	96119	+	null	transcriptional regulator, TetR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	96435	96957	+	null	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	97018	97651	-	null	Fur family transcriptional regulator, zinc uptake regulator	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	97783	98410	-	null	Glutathione S-transferase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	98601	100296	+	null	Nuclease-related domain-containing protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	100309	101263	-	null	Hypoxanthine phosphoribosyltransferase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	101483	102026	+	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	101995	103846	+	null	Signal transduction histidine kinase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	103873	104728	-	null	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	105011	106352	-	null	serine/threonine-protein kinase HipA	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	106354	106609	-	null	HTH-type transcriptional regulator / antitoxin HipB	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	106865	108206	+	null	Glycine/D-amino acid oxidase (deaminating)	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	108254	108887	+	null	Peptidase_C39 like family protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	109040	109304	+	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	109497	110433	+	null	ornithine cyclodeaminase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	110842	112324	+	null	glucose-6-phosphate 1-dehydrogenase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	112399	113179	-	null	type VI secretion system protein ImpK	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	113175	114522	-	null	type VI secretion system protein ImpJ	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	114643	115309	-	null	type VI secretion system protein VasD	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	115642	116329	+	null	Tetratricopeptide repeat-containing protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	116365	116914	+	null	type VI secretion system protein ImpB	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	116928	118419	+	null	type VI secretion system protein ImpC	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	118491	118995	+	null	type VI secretion system secreted protein Hcp	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	119078	119558	+	null	type VI secretion system protein ImpF	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	119669	121508	+	null	type VI secretion system protein ImpG	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	121471	122566	+	null	type VI secretion system protein ImpH	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	122599	125275	+	null	type VI secretion system protein VasG	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	125310	126429	+	null	type VI secretion system protein ImpA	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	126524	127490	-	null	OmpA-OmpF porin, OOP family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	127494	128487	-	null	type VI secretion system protein ImpM	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	128483	132353	-	null	type VI secretion system protein ImpL	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	132407	132599	-	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	132626	133352	-	null	peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	133597	134572	+	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	134723	135860	+	null	Inosine-uridine nucleoside N-ribohydrolase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	135904	136861	-	null	transcriptional regulator, LysR family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	137642	138695	-	null	uncharacterized zinc-type alcohol dehydrogenase- like protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	138825	140028	+	null	transcriptional regulator, AraC family	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	140038	140347	-	null	phosphonoacetate hydrolase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	140468	141947	-	null	diguanylate cyclase (GGDEF) domain-containing protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	142130	143063	+	null	D-3-phosphoglycerate dehydrogenase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	143196	144306	+	null	monosaccharide ABC transporter substrate-binding protein, CUT2 family (TC 3.A.1.2.-)	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	144305	146141	+	null	PAS domain S-box-containing protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	146159	147557	-	null	Glucose/arabinose dehydrogenase, beta-propeller fold	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	147933	148830	+	null	Pimeloyl-ACP methyl ester carboxylesterase	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	148922	151508	-	null	ribonucleoside-diphosphate reductase class II	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	151722	152013	-	null	protein of unknown function (DUF3331)	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	152370	153471	+	null	Predicted PurR-regulated permease PerM	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	153538	154411	-	null	S-formylglutathione hydrolase FrmB	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	154589	155699	-	null	hypothetical protein	null	null
ASM38327v1_12	null	1	H281DRAFT_scaffold00012.12	156173	157334	+	null	Outer membrane protein (porin)	null	null
